text,x,y
i work in a homebase and in 7.5 hours served 743 people. almost 100 people an hour. in a fucking diy store. god love the grocery and pharmacy retail workers. #stayathome #coronavirus,7.431267,2.6454098
should u.k. supermarkets consider temporarily employing people who have been temporality laid off from companies like @british_airways to help prevent an increase in unemployment but also help with the demand of food shopper. #coronavirus #supplyanddemand #covid19,7.7720685,2.6388772
@victori21921904 12yrs my family has made fun of me saying passive aggressive things i was even made fun of when i told them about covid-19 now they are freaking out and are panic buying and acting like i have not had a bob and bags of food this whole tim,9.449895,2.9959145
"@raymartin55 if you have #coronavirus order your shopping #online for delivery to your house or apartment

have them leave it at the door so you can bring the groceries in without contacting the delivery person",5.7698846,2.0017889
"can we not panic over covid-19?
we all know that the climate change and astroids and population growth and food shortage and alliens and skynet with terminators and what not are gonna kill us in a few years anyway. im just sayin.....
#climatechange #covid?19 
#panicshopping https://t.co/dvlbheu9jy",9.533298,3.8646424
"shame on all media outlets &amp; social media influencer's creating panic, well done. you deserve a medal as it has worked, we have crazy people buying loo roll, pasta and canned food which usually no one ever buys. did you change your stock market portfolios before the #coronavirus",6.174681,2.785044
"if i don't die from  #covid?19 it's because i will die of starvation because stupid irrational idiots are buying all the food even though they have enough to stock for they're non-existent grandkids that they won't have

to hell with humanity and the #coronavirus ??? https://t.co/hbn5qpbrgx",9.473322,3.3029137
the world is going mad. the supermarket was empty! #coronavirus #doomsdaypreppers #covid2019 #coronaalert #covid?19 #coronaviruschallenge #coronaviruspandemic #coronavirusupdates #worldhasgonemad #thewalkingdeadiscoming #itshappening https://t.co/ufkzra3hyj,6.3436036,1.3350959
stay home. its all we can do. (@juan_delcan) https://t.co/ellj341gpe,7.9205046,3.7526202
"or online shopping for someone who can't get out. love and light to the world and to you of course... as of saturday night - eight canary islands - 90 total cases confirmed, 1 eighty-one year old sadly died and 7 people already recovered.  https://t.co/jrpe751vkp",7.5379987,1.0104678
driving to the grocery store today listening to @jasonisbell . anxiety came on and i replaced that word with #covid_19 and it seemed to fit in so many ways...,8.940102,3.0804293
covid-19 update. we will be temporarily closing our retail store beginning tomorrow march 16th. lets put people over profits.? - https://t.co/nj6ltonfww https://t.co/5zdhpzsw9w,8.667409,4.9942937
"when state of emergency is called, schools shut down &amp; people told to stock up for self quarantine...emergency food stamps must be released. now you have ebt dependent seniors &amp; parents who can't stock up food that they can't buy and can't quarantine. #coronavirus #coronavirususa",6.7619047,3.677835
#ifightcancer my advice to everyone freaking out on covid-19 is take all the money that your  wasting on toilet paper and bottled water  and buy stock in grubhub doordash or  any other food or groceries delivery service and make some money off this pandemonium,9.963376,3.7637935
@govpritzker please consider closing down retail stores &amp; rationing out food&amp; other supplies the stores provide. retail workers are at an extreme risk with all the panic ensuing with the covid-19 outbreak. i am sick &amp;have not been tested &amp;,8.15904,3.0541055
#coronavirus #covid19  are you a consumer or a citizen? https://t.co/5boxjfv4ge,5.940574,4.9101214
 amazon needs to hire 100 000 people across the to keep up with a crush of orders as spreads amp keeps more people at home shopping online will temporarily raise pay by 2 an hour through the end of april,7.5062513,4.342213
food shoppers in chiswick london are forced to wait in long queues that stretch down supermarket aisles as panic buying over continues for the latest on click here,8.670612,0.69164705
@bernardkerik @realdonaldtrump covid 19 is doing what we described in our book using a consumer boycott. our approach involved zero dead people. https://t.co/wtbrxdf4k6,7.8170156,3.952372
due to uncertainty over people are staying at home having an impact on use in your window to direct customers to your website without them having to go into store dm for info on our digital signage solutions,8.23643,4.0227246
trump supporters worry presidents coronavirus response will cost him 2020 re-election https://t.co/ww8bk8fm7d,6.829604,5.506869
"just now on the telly, woolies have stopped all online and click n collect orders. due to overwhelming demand. #coronavirus  #stoppanicbuying",6.9458823,2.4182823
thats good advice. #keepcalmamdcarryon #stoppanicbuying #coronavirus https://t.co/nvkajveywj https://t.co/g3uxl3qsrd,5.618812,4.1856894
think about the 19 panic buying and how people who have money are stressed now now imagine not being able to feed your kid or pay rent and the schools you rely on being closed please consider donating to our fundraiser for the dc food banks now,10.259229,2.2707713
3 support local small businesses by buying gift cards or shopping online the pandemic is taking a toll on our local businesses  amp it s b c social distancing is the responsible thing to do but you can still buy gift cards now to use later,8.206958,3.9314704
"as you protect yourself from #covid_19 , also remember to nourish your body and stock some food.
#whereghanaeats ??????
?@womensnutritiongh https://t.co/ntads0zunk",9.721124,3.3359585
israel is on 19 lockdown private gatherings are restricted to 10 people or fewer however grocery stores are open with 100 people allowed inside at one time faced with the prospect of having only a few guests this couple had their wedding at an osher ad supermarket,7.4862704,3.2290125
now hiring amp stores all say they re now hiring in the houston amid growing demand at stores they re open food is constantly coming in there s no cause for concern,8.174585,2.8398263
"@cathy_crawley absolutely cc. ill add our over reliance on china, lack of stock piles of food etc for emergencies by the government has left people extremely vulnerable if something goes wrong- and now thanks to #coronavirus something has. 

its m",5.865255,3.18129
new from me on hitting the retail industry hard i worked the phones all weekend and talked to multiple small and medium businesses the verdict store closures in the u s could explode because of and more bankruptcies more here,8.22731,2.477778
restaurant and bar owners if you won t be able to sell all the food you have in stock due to covid 19 closures please consider giving some to your staff who now has no work to take home and to the homeless,9.706219,2.5689194
"with so much #socialdistancing across the globe due to #coronavirus , the load on social media like twitter, facebook , whatsapp and online shopping is going to be high.",6.558769,4.71895
me after selling 2 hand sanitizers in double prices which i bought 2 months ago,4.8510213,4.739298
@realdonaldtrump bring attention to panic shoppers it's unnecessary everyone needs food and toilet paper and other store products #coronavirus #makeamericagreatagain #makeamericasafeagain,6.310285,2.474869
"after careful consideration, as of today, march 16th, our southend flagship store will be closed indefinitely. in an effort to be as agile as possible, we will asses the situation on an ongoing basis so that we can quickly re-open when it is safe to do s https://t.co/xpkjeucpp6 https://t.co/pkvsfyqbes",8.266051,4.858342
